metadata_file,session_id,capture_id,timestamp,weight_kg,weight_source,focus_laplacian_var,focus_min_laplacian,roi_count,detection_count,selected_detection_index,selected_confidence,selected_depth_mm,selected_height_mm,selected_width_mm,selected_length_mm,selected_area_mm2,floor_depth_mm,has_top_level_final_weight,root_cause_flags,dominant_root_cause
20260518_040454.json,20260518_040454,20260518_040454,2026-05-18T04:04:54.468886,15.6,instant,753.8240880700577,70.0,1.0,1,0,0.5071976780891418,1113.9125061178777,-98.98192623372813,249.42968674505508,290.3722956668208,49648.0415268763,1014.9305798841496,False,depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_042012.json,20260518_042012,20260518_042012,2026-05-18T04:20:12.946036,16.5,instant,229.18391843211165,70.0,1.0,1,0,0.47792357206344604,964.396854496101,50.53372538804854,211.34393535852857,216.03926652847576,38346.06915128,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260518_045712.json,20260518_045712,20260518_045712,2026-05-18T04:57:12.231489,17.05,instant,218.3075023728224,70.0,1.0,1,0,0.2935830056667328,987.117599851707,27.81298003244251,213.94592537552552,308.3228731068924,40158.15146595467,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_064715.json,20260518_064715,20260518_064715,2026-05-18T06:47:15.679545,16.05,instant,1169.139495838284,70.0,1.0,1,0,0.274406373500824,985.4772408081084,29.453339076041175,201.44176925356902,392.6249298877433,43731.51961388912,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_065429.json,20260518_065429,20260518_065429,2026-05-18T06:54:29.064439,17.9,instant,358.4141314520969,70.0,1.0,1,0,0.3129288852214813,970.4668246276224,44.46375525652718,226.81351174483925,237.03781153204105,42761.07867231552,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_081846.json,20260518_081846,20260518_081846,2026-05-18T08:18:46.442871,17.6,instant,520.8088009699701,70.0,1.0,1,0,0.5692406892776489,982.0877012537366,32.842878630413,230.59826324109858,275.72808726564796,58933.13780867399,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260518_082749.json,20260518_082749,20260518_082749,2026-05-18T08:27:49.137278,17.35,instant,563.7610308480317,70.0,1.0,1,0,0.34109964966773987,996.5600381129565,18.370541771193075,203.32448102686175,347.33543786296497,41101.70820070387,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_091149.json,20260518_091149,20260518_091149,2026-05-18T09:11:49.055334,17.75,instant,552.5344779619602,70.0,1.0,1,0,0.3135659098625183,1338.4354956322625,-323.5049157481129,370.8991464682772,494.5888752327715,71292.56870205412,1014.9305798841496,False,segmentation_low_confidence;depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_110930.json,20260518_110930,20260518_110930,2026-05-18T11:09:30.778827,17.65,instant,193.21980387929526,70.0,1.0,1,0,0.4300282895565033,1073.1331368098317,-58.20255692568219,286.89384746837385,359.5059185975375,50478.45818907043,1014.9305798841496,False,depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_112147.json,20260518_112147,20260518_112147,2026-05-18T11:21:47.469715,19.0,instant,314.27526835915074,70.0,1.0,1,0,0.25872111320495605,972.670761398162,42.25981848598758,276.44093245589056,352.7276299930352,40535.52827368861,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_115920.json,20260518_115920,20260518_115920,2026-05-18T11:59:20.325097,17.85,instant,394.152833180069,70.0,1.0,1,0,0.21557065844535828,971.6899993498654,43.24058053428416,211.80092512821741,248.32067262132912,48858.64397748036,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_165540.json,20260518_165540,20260518_165540,2026-05-18T16:55:40.031500,16.3,instant,541.3281838723474,70.0,1.0,1,0,0.23815029859542847,944.7779969168911,70.15258296725847,198.52892549224282,262.82074624763175,39249.29376367479,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_200632.json,20260518_200632,20260518_200632,2026-05-18T20:06:32.225680,14.8,instant,662.9142233164621,70.0,1.0,1,0,0.29249751567840576,1000.4397164341852,14.490863449964309,196.32257073296142,209.22118488856282,31098.421579876078,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_201713.json,20260518_201713,20260518_201713,2026-05-18T20:17:13.615716,15.95,instant,659.9090824768258,70.0,1.0,1,0,0.45215538144111633,952.4818945937524,62.44868529039718,300.15814982401986,300.15814982401986,48681.612809081074,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260518_221121.json,20260518_221121,20260518_221121,2026-05-18T22:11:21.367343,10.65,instant,626.4742518738012,70.0,1.0,1,0,0.2530476748943329,1041.8092506543016,-26.878670770152098,176.43915377618697,282.1796539775645,33093.92561300195,1014.9305798841496,False,segmentation_low_confidence;depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260518_225358.json,20260518_225358,20260518_225358,2026-05-18T22:53:58.565353,12.65,instant,577.6609799540436,70.0,1.0,1,0,0.3375265598297119,963.673556855229,51.25702302892057,191.9572373873418,196.7299100988609,20183.95204439298,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260519_031014.json,20260519_031014,20260519_031014,2026-05-19T03:10:14.882490,15.05,instant,740.7607325515946,70.0,1.0,1,0,0.2916617691516876,994.2466410680722,20.68393881607733,187.16225029637314,286.08173480372994,41138.40560946878,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260519_034928.json,20260519_034928,20260519_034928,2026-05-19T03:49:28.169529,14.7,instant,477.6876664263748,70.0,1.0,1,0,0.54683518409729,979.5919256469925,35.338654237157016,247.9808591186081,267.4485153484801,38328.286973041635,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260519_090926.json,20260519_090926,20260519_090926,2026-05-19T09:09:26.205575,14.2,instant,653.0934938844712,70.0,1.0,1,0,0.3792918622493744,986.9912245348652,27.93935534928437,111.14999048327488,129.3636443859964,10009.164668262903,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260519_120114.json,20260519_120114,20260519_120114,2026-05-19T12:01:14.035012,16.35,instant,281.02267278817345,70.0,1.0,1,0,0.3170367181301117,982.3379784456972,32.592601438452334,278.424173167949,284.0019529309129,37081.54450105586,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260520_001220.json,20260520_001220,20260520_001220,2026-05-20T00:12:20.462245,11.75,instant,652.7722437401518,70.0,1.0,1,0,0.2845934331417084,992.7103341284873,22.22024575566229,195.87444519649682,221.2394812651079,26414.469281736114,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260520_043654.json,20260520_043654,20260520_043654,2026-05-20T04:36:54.194541,12.45,instant,530.2659709039885,70.0,1.0,1,0,0.2683228850364685,975.0080251475695,39.92255473658008,42.44389183989036,54.900251401597316,4297.155664411103,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260520_044405.json,20260520_044405,20260520_044405,2026-05-20T04:44:05.613816,11.95,instant,233.28706624807427,70.0,1.0,1,0,0.4065832197666168,1303.5827620632112,-288.6521821790617,289.9049617077865,346.03549684695366,49433.77457267417,1014.9305798841496,False,depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260520_045257.json,20260520_045257,20260520_045257,2026-05-20T04:52:57.247279,17.15,instant,182.6801543783932,70.0,1.0,1,0,0.20491161942481995,963.673556855229,51.25702302892057,255.35070188644045,302.3170019355374,33897.81082278016,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260520_071546.json,20260520_071546,20260520_071546,2026-05-20T07:15:46.671102,11.8,instant,699.870880039748,70.0,1.0,1,0,0.4062422215938568,944.7779969168911,70.15258296725847,202.5225819236729,255.5815149360864,48875.15611325612,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260520_074324.json,20260520_074324,20260520_074324,2026-05-20T07:43:24.987430,15.05,instant,399.73344993763595,70.0,1.0,1,0,0.4189217984676361,1163.1545647015437,-148.22398481739413,66.59505488267756,69.34691665468902,5614.6699217347705,1014.9305798841496,False,depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260520_113428.json,20260520_113428,20260520_113428,2026-05-20T11:34:28.708375,10.45,instant,283.2247487641488,70.0,1.0,1,0,0.5605796575546265,89644.05180048641,-88629.12122060226,17136.496021526455,22481.046760913418,254028227.75975493,1014.9305798841496,False,depth_outlier;depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260520_134455.json,20260520_134455,20260520_134455,2026-05-20T13:44:55.122128,14.1,instant,361.196602778569,70.0,1.0,1,0,0.5260955691337585,1006.9734136418275,7.957166242322046,190.58871290378283,262.0594802427014,29028.018977553827,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260520_144505.json,20260520_144505,20260520_144505,2026-05-20T14:45:05.010695,14.1,instant,320.23473071410547,70.0,1.0,1,0,0.4010639190673828,964.6381950502793,50.2923848338703,196.35702527674317,247.16088787820655,37316.336348368946,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260520_171813.json,20260520_171813,20260520_171813,2026-05-20T17:18:13.118238,12.75,instant,356.01356301807164,70.0,1.0,1,0,0.22402545809745789,1009.3464853157675,5.584094568382056,156.65101726430024,256.9458653917254,27552.40373353196,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260619_042207.json,20260619_042207,20260619_042207,2026-06-19T04:22:07.365510,,unstable,2394.1794535590125,70.0,1.0,1,0,0.5137155055999756,1174.853467668673,-159.92288778452337,199.29473034174183,200.0809207164448,33057.342046938604,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight;depth_negative_height,sensor_or_timing_gap
20260619_042238.json,20260619_042238,20260619_042238,2026-06-19T04:22:38.074845,,unstable,1510.9051210320413,70.0,1.0,1,0,0.5012942552566528,1139.7676603846587,-124.83708050050916,193.34299534336336,194.10570693987444,30543.19885491136,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight;depth_negative_height,sensor_or_timing_gap
20260619_042728.json,20260619_042728,20260619_042728,2026-06-19T04:27:28.173994,,unstable,1928.6493195402309,70.0,1.0,1,0,0.22651387751102448,1232.7132163162507,-217.78263643210119,208.81623464379095,209.98280578705234,39567.80747214121,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight;segmentation_low_confidence;depth_negative_height,sensor_or_timing_gap
20260619_043118.json,20260619_043118,20260619_043118,2026-06-19T04:31:18.854176,,unstable,1889.9842213889758,70.0,1.0,1,0,0.23327986896038055,1163.8569527237064,-148.92637283955685,197.15228433911057,198.25369374882627,30176.112103975258,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight;segmentation_low_confidence;depth_negative_height,sensor_or_timing_gap
20260619_043455.json,20260619_043455,20260619_043455,2026-06-19T04:34:55.070030,,unstable,1713.3832914148827,70.0,1.0,1,0,0.4233815670013428,944.7779969168911,70.15258296725847,160.14690121747347,160.69955168182426,22247.964412678073,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight,sensor_or_timing_gap
20260619_045428.json,20260619_045428,20260619_045428,2026-06-19T04:54:28.526753,,unstable,955.3618999221164,70.0,1.0,1,0,0.6242145895957947,953.1884835363294,61.742096347820166,79.3799023877477,165.52513853843755,9242.797064791119,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight,sensor_or_timing_gap
20260619_045441.json,20260619_045441,20260619_045441,2026-06-19T04:54:41.566906,,unstable,947.7473681515359,70.0,1.0,1,0,0.28397297859191895,986.864881572175,28.06569831197453,80.78355836421707,169.97234245419082,9844.330351822064,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight;segmentation_low_confidence,sensor_or_timing_gap
20260619_045454.json,20260619_045454,20260619_045454,2026-06-19T04:54:54.515459,,unstable,1024.6123165330653,70.0,1.0,1,0,0.3660379946231842,982.3379784456972,32.592601438452334,81.34260735819636,170.12225440034462,9798.884737900295,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight,sensor_or_timing_gap
20260619_045713.json,20260619_045713,20260619_045713,2026-06-19T04:57:13.176668,,unstable,2239.5086204089257,70.0,1.0,1,0,0.5227705836296082,1003.8266217241968,11.103958159952754,82.64700858154195,174.31869051394193,9840.519513478332,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight,sensor_or_timing_gap
20260619_045802.json,20260619_045802,20260619_045802,2026-06-19T04:58:02.211816,,unstable,1833.7909979144981,70.0,1.0,1,0,0.549846351146698,995.5305339413522,19.400045942797306,82.43503278295721,172.87804017911597,10042.43929853567,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight,sensor_or_timing_gap
20260619_045844.json,20260619_045844,20260619_045844,2026-06-19T04:58:44.003251,,unstable,2294.123224559661,70.0,1.0,1,0,0.4833340346813202,1121.2025094301675,-106.27192954601799,93.90234416478792,193.64042823864543,12609.910036052797,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight;depth_negative_height,sensor_or_timing_gap
20260619_045858.json,20260619_045858,20260619_045858,2026-06-19T04:58:58.644707,,unstable,2137.4757464997983,70.0,1.0,1,0,0.3448334038257599,1182.7843594418275,-167.85377955767797,98.50027030319102,204.8357893804995,13977.029652813499,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight;segmentation_low_confidence;depth_negative_height,sensor_or_timing_gap
20260619_050013.json,20260619_050013,20260619_050013,2026-06-19T05:00:13.566581,,unstable,2151.516164369606,70.0,1.0,1,0,0.6554344892501831,995.7877105194823,19.142869364667263,83.86985100000777,171.9803131708765,10099.641221632517,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight,sensor_or_timing_gap
20260619_050050.json,20260619_050050,20260619_050050,2026-06-19T05:00:50.066816,,unstable,1321.2150913773683,70.0,1.0,1,0,0.566480278968811,9048.577998640647,-8033.647418756497,757.8315944566687,1558.4785406149617,836968.2865178501,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight;depth_outlier;depth_negative_height,sensor_or_timing_gap
20260619_050206.json,20260619_050206,20260619_050206,2026-06-19T05:02:06.711400,,unstable,1823.886761943696,70.0,1.0,1,0,0.6792116165161133,12763.888170267934,-11748.957590383785,1068.9942358892083,2204.4231532598114,1667394.4458630793,1014.9305798841496,False,sensor_missing_weight;sensor_unstable_weight;depth_outlier;depth_negative_height,sensor_or_timing_gap
